Department for Transport statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
Road lengths statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
Table RDL0202,,,,,,,,,,,,,,,,,,,,,,,,,,
"Total road length (kilometres) by road type and local authority in Great Britain, 2011",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Kilometres,
,,,,Motorways,,,,'A' roads ,,,,,,Minor roads,,,,,,,,All roads,,,,
"ONS Area 
Code",Region,Local authority,,"Trunk 
motorways","Principal
motorways","All
motorways",,"Trunk 
rural 'A'",Trunk urban 'A',Principal rural 'A',"Principal
urban 'A'","All 'A' 
roads",,Rural 'B' ,Urban 'B',Rural 'C' ,Urban 'C' ,Rural 'U' ,Urban 'U' ,"All minor 
roads",,"Major:
Trunk roads","Major: 
Prinicipal roads","Minor
roads","Total road 
length",
E10000002,South East,Buckinghamshire ,,60.9,0.0,60.9,,6.6,0.0,273.6,83.0,363.2,,117.6,25.7,803.8,118.4,968.9,791.1,"2,825.5",,67.5,356.6,"2,825.5","3,249.6"
E10000011,South East,East Sussex ,,0.0,0.0,0.0,,90.3,7.3,258.4,84.4,440.4,,231.8,47.7,678.5,115.5,936.3,960.4,"2,970.2",,97.6,342.8,"2,970.2","3,410.6"
E10000014,South East,Hampshire ,,127.3,0.0,127.3,,135.8,3.3,509.9,158.5,807.5,,435.3,138.4,"1,554.8",477.4,"2,631.3","2,707.6","7,944.8",,266.4,668.4,"7,944.8","8,879.6"
E10000016,South East,Kent ,,161.7,0.0,161.7,,161.8,6.4,565.8,239.2,973.2,,323.6,125.8,"1,574.1",301.2,"3,338.1","2,288.8","7,951.6",,329.9,805.0,"7,951.6","9,086.5"
E10000025,South East,Oxfordshire,,56.6,0.0,56.6,,46.6,1.5,512.7,79.7,640.5,,414.3,52.3,"1,060.5",81.1,"1,441.2",921.6,"3,971.0",,104.7,592.4,"3,971.0","4,668.1"
E10000030,South East,Surrey,,101.8,0.0,101.8,,52.2,7.6,294.2,263.4,617.4,,211.3,169.9,408.9,215.4,"1,281.5","2,525.6","4,812.6",,161.6,557.6,"4,812.6","5,531.8"
E10000032,South East,West Sussex,,12.7,0.0,12.7,,75.2,10.3,354.3,120.4,560.2,,254.4,73.0,769.8,236.3,945.0,"1,320.5","3,599.0",,98.2,474.7,"3,599.0","4,171.9"
E06000022,South West,Bath and North East Somerset UA,,0.0,0.0,0.0,,14.6,1.7,82.0,35.1,133.4,,37.2,11.2,267.4,46.4,250.3,313.2,925.7,,16.3,117.1,925.7,"1,059.1"
E06000028,South West,Bournemouth UA,,0.0,0.0,0.0,,0.0,0.0,2.2,36.5,38.7,,0.5,11.6,0.2,31.8,8.2,417.4,469.7,,0.0,38.7,469.7,508.4
E06000023,South West,"Bristol, City of UA",,13.9,0.0,13.9,,0.0,0.5,1.4,89.5,91.4,,3.5,52.1,5.1,68.5,23.3,885.3,"1,037.8",,14.4,90.9,"1,037.8","1,143.1"
E06000052,South West,Cornwall UA ,,0.0,0.0,0.0,,152.0,2.5,497.6,44.7,696.8,,563.9,17.6,"2,501.7",143.2,"3,055.1",380.1,"6,661.6",,154.5,542.3,"6,661.6","7,358.4"
E06000053,South West,Isles of Scilly UA,,0.0,0.0,0.0,,0.0,0.0,7.7,0.0,7.7,,0.0,0.0,0.0,0.0,29.0,0.0,29.0,,0.0,7.7,29.0,36.7
E06000024,South West,North Somerset UA,,29.2,0.0,29.2,,0.0,0.0,78.5,14.7,93.2,,57.7,24.6,195.9,52.5,289.0,407.8,"1,027.5",,29.2,93.2,"1,027.5","1,149.9"
E06000026,South West,Plymouth UA,,0.0,0.0,0.0,,3.3,9.3,0.9,28.5,42.0,,5.2,30.8,12.2,72.1,20.4,626.1,766.8,,12.6,29.4,766.8,808.8
E06000029,South West,Poole UA,,0.0,0.0,0.0,,3.3,0.0,3.7,35.9,42.9,,3.1,28.2,29.9,29.2,0.0,393.5,483.9,,3.3,39.6,483.9,526.8
E06000025,South West,South Gloucestershire UA,,74.2,0.0,74.2,,8.0,0.0,64.9,49.9,122.8,,91.9,27.2,222.8,57.8,333.4,589.0,"1,322.1",,82.2,114.8,"1,322.1","1,519.1"
E06000030,South West,Swindon UA,,15.3,0.0,15.3,,14.9,0.0,29.2,20.7,64.8,,40.5,37.0,38.8,41.3,181.4,471.7,810.7,,30.2,49.9,810.7,890.8
E06000027,South West,Torbay UA,,0.0,0.0,0.0,,0.0,0.0,15.9,29.3,45.2,,1.4,7.1,7.2,42.5,52.0,366.1,476.3,,0.0,45.2,476.3,521.5
E06000054,South West,Wiltshire UA ,,35.0,0.0,35.0,,117.3,7.4,486.0,62.4,673.1,,293.1,25.7,"1,555.3",118.9,"1,492.2",546.5,"4,031.7",,159.7,548.4,"4,031.7","4,739.8"
E10000008,South West,Devon ,,38.5,0.0,38.5,,180.0,0.0,904.5,50.0,"1,134.5",,619.2,38.5,"4,359.9",151.4,"5,904.1",772.9,"11,846.0",,218.5,954.5,"11,846.0","13,019.0"
E10000009,South West,Dorset ,,0.0,0.0,0.0,,88.5,2.9,325.2,32.1,448.7,,335.4,58.7,"1,075.9",49.1,"1,589.3",770.6,"3,879.0",,91.4,357.3,"3,879.0","4,327.7"
E10000013,South West,Gloucestershire ,,68.2,0.0,68.2,,57.7,3.0,445.1,95.6,601.4,,346.0,53.1,"1,395.8",175.0,"1,787.0","1,116.3","4,873.2",,128.9,540.7,"4,873.2","5,542.8"
E10000027,South West,Somerset,,52.5,0.0,52.5,,69.6,0.0,582.8,58.7,711.1,,430.2,26.9,"2,103.9",104.4,"2,723.6",594.1,"5,983.1",,122.1,641.5,"5,983.1","6,746.7"
W06000001,Wales,Isle of Anglesey,,0.0,0.0,0.0,,33.2,0.2,135.1,5.6,174.1,,122.3,2.5,355.6,5.3,500.0,55.1,"1,040.8",,33.4,140.7,"1,040.8","1,214.9"
W06000002,Wales,Gwynedd,,0.0,0.0,0.0,,207.6,0.5,293.9,7.7,509.7,,200.7,0.2,849.7,9.8,898.1,42.8,"2,001.3",,208.1,301.6,"2,001.3","2,511.0"
W06000003,Wales,Conwy,,0.0,0.0,0.0,,121.5,0.0,87.7,23.7,232.9,,161.5,10.4,456.4,39.2,542.1,209.2,"1,418.8",,121.5,111.4,"1,418.8","1,651.7"
W06000004,Wales,Denbighshire,,0.0,0.0,0.0,,73.4,0.0,116.7,16.7,206.8,,133.7,7.3,498.9,22.7,442.9,133.9,"1,239.4",,73.4,133.4,"1,239.4","1,446.2"
W06000005,Wales,Flintshire,,0.0,0.0,0.0,,44.0,5.9,107.0,38.1,195.0,,47.1,28.6,233.3,29.5,408.0,339.1,"1,085.6",,49.9,145.1,"1,085.6","1,280.6"
W06000006,Wales,Wrexham,,0.0,0.0,0.0,,27.5,2.6,76.1,22.1,128.3,,119.4,28.3,317.1,57.0,331.1,227.7,"1,080.6",,30.1,98.2,"1,080.6","1,208.9"
W06000023,Wales,Powys,,0.0,0.0,0.0,,415.5,2.7,241.7,0.6,660.5,,596.3,3.5,"2,086.3",10.2,"2,010.6",28.5,"4,735.4",,418.2,242.3,"4,735.4","5,395.9"
W06000008,Wales,Ceredigion,,0.0,0.0,0.0,,107.6,7.1,158.5,1.3,274.5,,324.2,1.7,832.2,8.4,810.5,33.1,"2,010.1",,114.7,159.8,"2,010.1","2,284.6"
W06000009,Wales,Pembrokeshire,,0.0,0.0,0.0,,112.8,6.5,149.4,2.0,270.7,,229.1,7.1,958.4,21.0,"1,058.7",77.7,"2,352.0",,119.3,151.4,"2,352.0","2,622.7"
W06000010,Wales,Carmarthenshire,,5.1,0.0,5.1,,141.7,5.6,225.3,19.5,392.1,,293.0,31.6,"1,201.7",57.3,"1,350.3",234.4,"3,168.3",,152.4,244.8,"3,168.3","3,565.5"
W06000011,Wales,Swansea,,15.4,0.0,15.4,,0.0,0.0,50.9,47.3,98.2,,46.4,48.2,110.6,17.3,223.3,621.3,"1,067.1",,15.4,98.2,"1,067.1","1,180.7"
W06000012,Wales,Neath Port Talbot,,23.2,0.0,23.2,,23.5,1.8,85.0,26.5,136.8,,41.6,25.8,39.8,11.9,243.1,346.9,709.1,,48.5,111.5,709.1,869.1
W06000013,Wales,Bridgend,,17.7,0.0,17.7,,0.0,0.0,67.3,30.6,97.9,,17.3,12.0,68.8,39.3,247.5,284.5,669.4,,17.7,97.9,669.4,785.0
W06000014,Wales,The Vale of Glamorgan,,3.7,0.0,3.7,,0.0,0.0,52.7,18.3,71.0,,48.8,12.0,273.7,37.6,197.7,275.4,845.2,,3.7,71.0,845.2,919.9
W06000015,Wales,Cardiff,,17.0,0.0,17.0,,2.4,0.0,27.3,62.9,92.6,,7.4,20.2,54.0,58.0,48.6,778.2,966.4,,19.4,90.2,966.4,"1,076.0"
W06000016,Wales,Rhondda Cynon Taf,,9.8,0.0,9.8,,23.8,4.8,85.6,63.0,177.2,,25.4,46.8,88.8,35.2,242.9,577.4,"1,016.5",,38.4,148.6,"1,016.5","1,203.5"
W06000024,Wales,Merthyr Tydfil,,0.0,0.0,0.0,,35.7,0.0,11.1,11.7,58.5,,7.2,4.9,14.0,20.7,77.6,162.5,286.9,,35.7,22.8,286.9,345.4
W06000018,Wales,Caerphilly,,0.0,0.0,0.0,,3.8,0.0,71.7,20.3,95.8,,27.7,37.3,108.9,43.7,282.5,426.5,926.6,,3.8,92.0,926.6,"1,022.4"
W06000019,Wales,Blaenau Gwent,,0.0,0.0,0.0,,8.1,3.2,26.6,15.0,52.9,,5.8,14.4,33.6,14.4,36.3,254.0,358.5,,11.3,41.6,358.5,411.4
W06000020,Wales,Torfaen,,0.0,0.0,0.0,,11.5,1.7,10.9,10.9,35.0,,13.2,5.4,33.6,51.0,80.4,255.4,439.0,,13.2,21.8,439.0,474.0
W06000021,Wales,Monmouthshire,,22.7,0.0,22.7,,88.3,5.4,55.5,1.4,150.6,,139.5,8.7,441.3,17.2,726.2,121.2,"1,454.1",,116.4,56.9,"1,454.1","1,627.4"
W06000022,Wales,Newport,,26.7,0.0,26.7,,16.7,0.0,10.6,22.8,50.1,,21.1,24.0,116.2,26.2,108.3,360.3,656.1,,43.4,33.4,656.1,732.9
S12000033,Scotland,Aberdeen City,,0.0,0.0,0.0,,14.1,15.0,14.1,44.6,87.8,,15.4,19.9,64.2,28.3,131.8,636.5,896.1,,29.1,58.7,896.1,983.9
S12000034,Scotland,Aberdeenshire,,0.0,0.0,0.0,,177.2,1.8,695.1,10.2,884.3,,783.5,7.7,"1,528.1",7.9,"2,888.7",148.5,"5,364.4",,179.0,705.3,"5,364.4","6,248.7"
S12000041,Scotland,Angus,,0.7,0.0,0.7,,46.8,0.0,169.2,26.0,242.0,,227.9,8.7,471.8,16.6,746.1,225.8,"1,696.9",,47.5,195.2,"1,696.9","1,939.6"
S12000035,Scotland,Argyll & Bute,,0.0,0.0,0.0,,250.2,0.0,538.7,8.0,796.9,,611.0,0.0,427.7,6.6,883.3,67.2,"1,995.8",,250.2,546.7,"1,995.8","2,792.7"
S12000005,Scotland,Clackmannanshire,,0.0,0.0,0.0,,0.0,0.0,44.7,7.7,52.4,,25.9,7.7,24.8,3.4,106.5,90.1,258.4,,0.0,52.4,258.4,310.8
S12000006,Scotland,Dumfries and Galloway,,60.4,0.0,60.4,,280.2,3.6,483.3,17.7,784.8,,725.1,5.3,"1,160.2",15.4,"1,885.9",140.5,"3,932.4",,344.2,501.0,"3,932.4","4,777.6"
S12000042,Scotland,Dundee City,,0.0,0.0,0.0,,0.5,15.2,2.2,28.5,46.4,,2.1,11.8,0.0,95.9,35.2,400.2,545.2,,15.7,30.7,545.2,591.6
S12000008,Scotland,East Ayrshire,,9.8,0.0,9.8,,47.0,0.0,132.2,7.6,186.8,,178.2,15.0,205.7,5.1,581.4,146.5,"1,131.9",,56.8,139.8,"1,131.9","1,328.5"
S12000009,Scotland,East Dunbartonshire,,0.0,0.0,0.0,,0.0,0.0,31.1,21.0,52.1,,30.6,13.8,19.9,13.9,95.4,302.5,476.1,,0.0,52.1,476.1,528.2
S12000010,Scotland,East Lothian,,0.0,0.0,0.0,,63.7,0.0,94.2,7.6,165.5,,162.9,3.0,220.8,2.1,488.6,53.5,930.9,,63.7,101.8,930.9,"1,096.4"
S12000011,Scotland,East Renfrewshire,,11.9,0.0,11.9,,0.0,0.0,22.9,15.9,38.8,,27.4,7.6,48.4,34.5,107.6,233.6,459.1,,11.9,38.8,459.1,509.8
S12000036,Scotland,"Edinburgh, City of",,16.4,0.0,16.4,,16.4,0.0,32.6,95.2,144.2,,19.1,33.1,59.0,60.4,114.8,"1,063.7","1,350.1",,32.8,127.8,"1,350.1","1,510.7"
S12000013,Scotland,Eilean Siar,,0.0,0.0,0.0,,0.0,0.0,333.3,0.0,333.3,,160.7,0.0,173.7,0.0,631.0,0.0,965.4,,0.0,333.3,965.4,"1,298.7"
S12000014,Scotland,Falkirk,,36.3,0.0,36.3,,2.7,0.0,52.1,54.9,109.7,,66.4,28.1,101.5,13.6,173.0,418.8,801.4,,39.0,107.0,801.4,947.4
S12000015,Scotland,Fife,,17.3,0.0,17.3,,84.2,6.3,268.9,48.7,408.1,,260.7,53.4,330.7,22.4,940.9,766.1,"2,374.2",,107.8,317.6,"2,374.2","2,799.6"
S12000043,Scotland,Glasgow City,,45.1,0.0,45.1,,0.0,0.0,6.8,121.1,127.9,,9.7,51.9,0.4,209.0,52.5,"1,344.9","1,668.4",,45.1,127.9,"1,668.4","1,841.4"
S12000017,Scotland,Highland,,0.0,0.0,0.0,,952.6,8.4,"1,382.6",1.2,"2,344.8",,950.1,23.3,"1,424.9",13.4,"3,125.1",227.8,"5,764.6",,961.0,"1,383.8","5,764.6","8,109.4"
S12000018,Scotland,Inverclyde,,0.0,0.0,0.0,,10.0,2.4,17.3,16.6,46.3,,17.7,4.8,35.2,18.8,82.5,206.6,365.6,,12.4,33.9,365.6,411.9
S12000019,Scotland,Midlothian,,0.0,0.0,0.0,,33.9,2.1,66.7,12.2,114.9,,71.2,11.9,91.0,10.2,208.0,153.6,545.9,,36.0,78.9,545.9,660.8
S12000020,Scotland,Moray,,0.0,0.0,0.0,,93.5,4.1,155.6,3.4,256.6,,288.4,1.8,357.8,5.5,797.5,89.1,"1,540.1",,97.6,159.0,"1,540.1","1,796.7"
S12000021,Scotland,North Ayrshire,,0.0,0.0,0.0,,58.9,3.2,72.1,21.8,156.0,,132.9,20.2,196.1,10.4,334.4,310.4,"1,004.4",,62.1,93.9,"1,004.4","1,160.4"
S12000044,Scotland,North Lanarkshire,,24.5,0.0,24.5,,17.1,13.2,64.8,62.0,157.1,,81.1,55.3,172.6,55.2,343.0,804.2,"1,511.4",,54.8,126.8,"1,511.4","1,693.0"
S12000023,Scotland,Orkney Islands,,0.0,0.0,0.0,,0.0,0.0,163.8,0.0,163.8,,208.9,0.0,159.8,0.0,536.2,0.0,904.9,,0.0,163.8,904.9,"1,068.7"
S12000024,Scotland,Perth and Kinross,,39.1,0.0,39.1,,143.7,0.0,461.7,16.6,622.0,,347.8,0.0,635.7,2.4,"1,172.6",163.7,"2,322.2",,182.8,478.3,"2,322.2","2,983.3"
S12000038,Scotland,Renfrewshire,,20.4,0.0,20.4,,21.9,0.0,31.2,27.2,80.3,,44.3,18.1,106.1,33.5,167.4,465.3,834.7,,42.3,58.4,834.7,935.4
S12000026,Scotland,Scottish Borders,,0.0,0.0,0.0,,156.2,4.7,453.3,7.0,621.2,,598.1,5.6,762.2,5.9,"1,197.3",105.8,"2,674.9",,160.9,460.3,"2,674.9","3,296.1"
S12000027,Scotland,Shetland Islands,,0.0,0.0,0.0,,0.0,0.0,225.0,0.0,225.0,,154.6,0.0,198.5,0.0,476.7,0.0,829.8,,0.0,225.0,829.8,"1,054.8"
S12000028,Scotland,South Ayrshire,,0.0,0.0,0.0,,93.1,0.0,84.6,23.7,201.4,,190.2,12.4,216.4,15.8,433.0,273.7,"1,141.5",,93.1,108.3,"1,141.5","1,342.9",
S12000029,Scotland,South Lanarkshire,,67.4,0.0,67.4,,35.2,6.5,230.3,39.4,311.4,,179.4,40.4,400.1,39.6,695.4,776.7,"2,131.6",,109.1,269.7,"2,131.6","2,510.4",
S12000030,Scotland,Stirling,,22.8,0.0,22.8,,101.0,0.0,195.0,18.9,314.9,,149.9,8.5,162.5,7.9,370.5,160.9,860.2,,123.8,213.9,860.2,"1,197.9",
S12000039,Scotland,West Dunbartonshire,,0.0,0.0,0.0,,18.1,1.3,16.9,27.7,64.0,,0.0,8.8,18.8,8.1,34.6,279.4,349.7,,19.4,44.6,349.7,413.7,
S12000040,Scotland,West Lothian,,37.5,0.0,37.5,,0.0,0.0,116.6,27.6,144.2,,90.0,24.6,110.5,5.8,315.1,419.3,965.3,,37.5,144.2,965.3,"1,147.0",
,,,,,,,,,,,,,,,,,,,,,,,,,,
Telephone: 020 7944 3180,,,,,,,,,,,,,,,,,,,,,,,,,Source: Department for Transport,
Email: road.length@dft.gsi.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes and definitions,,,,,,,,,,,,,,,,,,,,,,,,,Last updated: 28 June 2012,
Methodology note,,,,,,,,,,,,,,,,,,,,,,,,,Next update: June 2013,
,,,,,,,,,,,,,,,,,,,,,,,,,,
The figures in this table are National Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
